府前廣場地下停車場
松壽廣場地下停車場
臺北市災害應變中心地下停車場
雅祥公園地下停車場
立農公園地下停車場
捷運奇岩站轉乘停車場
萬華國中地下停車場
捷運劍南路站轉乘停車場
國家生技研究園區停車場
台灣聯通大世界停車場
嘟嘟房東興站停車場
嘟嘟房瀚寓酒店站停車場
敦南停車場
興雅國中地下停車場
峨眉立體停車場
中山堂地下停車場
岳洋敦南停車場
洛陽綜合立體停車場
塔城公園地下停車場
百齡高中地下停車場
前港公園地下停車場
五分埔公園地下停車場
民權公園地下停車場
金華公園地下停車場
古亭國中地下停車場
榮帝科技全聯大安北師店停車場
景華公園地下停車場
松山高中地下停車場
東湖國小地下停車場
大稻埕公園地下停車場
附中公園地下停車場
西松高中地下停車場
進安公園地下停車場
辛亥國小地下停車場
成淵高中地下停車場
大豐公園地下停車場
大安高工地下停車場
成德立體停車場
社園立體停車場
健康國小地下停車場
忠信地下停車場
建成國中地下停車場
興中立體停車場
青年公園高爾夫球場地下停車場
八德路停車場
動物園站地下停車場
汀州三停車場
信義廣場地下停車場
大業立體停車場
台北101停車場
大湖公園地下停車場
民生社區活動中心地下停車場
民生立體停車場
北寧路地下停車場
市民大道(塔城段)
大安森林公園地下停車場
市民大道(公中段) 
市民大道(中林段)
市民大道(林金段)
台北時代寓所地下平面停車場
陽明山立體停車場
忠孝玉成停車場
長揚停車場仁愛站
Times松勤松仁
雙連二停車場
揚雅立體停車場
雙園國中地下停車場
文昌國小地下停車場
青年公園棒球場地下停車場
榮星花園地下停車場
朝陽公園地下停車場
福林公園地下停車場
林森公園地下停車場
偶戲博物館地下停車場
中崙高中地下停車場
陽明山第二停車場
陽明山花鐘停車場
洲子立體停車場
僑安地下停車場
龍門國中地下停車場
康樂立體停車場
永盛公園地下停車場
車堡寶實業股份有限公司中山北一場
麗湖國小地下停車場
臺北花木批發市場地下停車場
振興公園地下停車場
民有市場地下停車場
三張里地下停車場
春光公園地下停車場
萬板地下停車場
艋舺公園地下停車場
濱江國中地下停車場
建成公園地下停車場
捷運劍潭站轉乘停車場
捷運北投站轉乘停車場
石牌國小地下停車場
海光公園地下停車場
港富立體停車場
長安國小地下停車場
七星公園地下停車場
捷運木柵機廠停車場
承德公園地下停車場
南港國小地下停車場
金莊停車場
玉成國小地下停車場
蓬萊國小地下停車場
信義國小地下停車場
和平西路停車場
湖興立體停車場
西湖公園地下停車場
蘭雅公園地下停車場
臺北市中山運動中心停車場
興隆公園地下停車場
景美國小地下停車場
動物園河川高灘地堤外停車場
國立臺灣大學新生南路地下停車場
一銀大樓停車場
大龍國小地下停車場
世貿公園地下停車場
社子國小地下停車場
臺北田徑平面停車場
臺北市中正運動中心停車場
萬興國小地下停車場
西康地下停車場
捷運忠義站轉乘停車場
捷運新北投站轉乘停車場
捷運唭哩岸站轉乘停車場
捷運石牌站轉乘停車場
捷運士林站轉乘停車場1
捷運芝山站轉乘停車場1
捷運芝山站轉乘停車場2
捷運民權西路轉乘停車場
捷運內湖站轉乘停車場
臺北市青少年發展處停車場
玉成公園地下停車場
文德站轉乘停車場
內湖機廠轉乘停車場
天母西側停車場
BELLAVITA寶麗廣場停車場
臺北國際航空站第1號計時收費停車場
臺北國際航空站第2號計時收費停車場
臺北國際航空站第3號計時收費停車場
國立台灣科學教育館地下停車場
松山工農地下停車場
松山車站地下停車場
松山國小地下停車場
臺北文創停車場
府前廣場地下停車場
松壽廣場地下停車場
新糖廊公園地下停車場
石潭平面停車場
臺北車站西側地上停車場
花博公園圓山停車場
捷運木柵站轉乘停車場
國立臺灣大學辛亥臨時停車場
台北花卉產銷股份有限公司A館
台北花卉產銷股份有限公司B館
第一殯儀館停車場
臺北市立天文科學教育館地下停車場
台北車站Ｋ區地下街停車場
臺北市殯葬管理處辛亥路高架橋下停車場
第二殯儀館停車場
三創生活園區停車場
莒光立體停車場
兩廳院地下停車場
台壽金融總部大樓停車場
南港公園平面停車場
南港59號公園臨時平面停車場
東和平面停車場
復興平面停車場
嘉興公園地下停車場
建國北路高架橋下O區
建國北路高架橋下A區
建國北路高架橋下B區
建國北路高架橋下C區
建國北路高架橋下D區
建國北路高架橋下E區
建國北路高架橋下F區
建國北路高架橋下G區
建國北路高架橋下H區
建國北路高架橋下IA區
建國北路高架橋下IB區
建國北路高架橋下J區
建國南路高架橋下A區
建國南路高架橋下D區
建國南路高架橋下C區
建國南路高架橋下B區
啟聰學校地下停車場
忠誠路(一)平面停車場
忠誠路(二)平面停車場
兒童新樂園附設停車場
福港街平面停車場
兒童育樂中心平面停車場
中山北路三段55巷平面停車場
嘟嘟房臺北小巨蛋站地下停車場
百齡橋旁平面停車場
便利停車場大安地政事務所站
至誠平面停車場
關渡醫院旁平面停車場
公&#33304;路228巷平面停車場
明德平面停車場
文湖平面停車場
龍江平面停車場
